Course Name,Course ID,Assignment Name,Link to Assignment
Race and Ethnic Relations (Online Master),11293,W13 Group Activity Meeting Link,https://byui.instructure.com/courses/11293/assignments/194874
Race and Ethnic Relations (Online Master),11293,W01 Practice: Zoom Setup and Hello!,https://byui.instructure.com/courses/11293/assignments/228852
Race and Ethnic Relations (Online Master),11293,W01 Research Paper: List of Potential Topics,https://byui.instructure.com/courses/11293/assignments/194876
Race and Ethnic Relations (Online Master),11293,W04 Research Paper: Proposal,https://byui.instructure.com/courses/11293/assignments/194877
Race and Ethnic Relations (Online Master),11293,W08 Research Paper: Annotated Bibliography,https://byui.instructure.com/courses/11293/assignments/194878
Race and Ethnic Relations (Online Master),11293,W12 Research Paper: Rough Draft & Peer Review,https://byui.instructure.com/courses/11293/assignments/194880
Race and Ethnic Relations (Online Master),11293,W14 Semester Research Paper,https://byui.instructure.com/courses/11293/assignments/194881
Juvenile Delinquency (Online Master),12430,W01 Quiz: Weekly Course Feedback,https://byui.instructure.com/courses/12430/assignments/235972
Juvenile Delinquency (Online Master),12430,"W02 Quiz: Weekly Course Feedback (Savannah, what is this; do you know?)",https://byui.instructure.com/courses/12430/assignments/235980
Juvenile Delinquency (Online Master),12430,W03 Quiz: Weekly Course Feedback ,https://byui.instructure.com/courses/12430/assignments/235981
Juvenile Delinquency (Online Master),12430,W04 Quiz: Weekly Course Feedback,https://byui.instructure.com/courses/12430/assignments/235979
Juvenile Delinquency (Online Master),12430,W05 Quiz: Weekly Course Feedback ,https://byui.instructure.com/courses/12430/assignments/235973
Juvenile Delinquency (Online Master),12430,W07 Quiz: Weekly Course Feedback,https://byui.instructure.com/courses/12430/assignments/235983
Juvenile Delinquency (Online Master),12430,W08 Quiz: Weekly Course Feedback,https://byui.instructure.com/courses/12430/assignments/235975
Juvenile Delinquency (Online Master),12430,W09 Quiz: Weekly Course Feedback ,https://byui.instructure.com/courses/12430/assignments/235977
Juvenile Delinquency (Online Master),12430,W10 Quiz: Weekly Course Feedback ,https://byui.instructure.com/courses/12430/assignments/235978
Juvenile Delinquency (Online Master),12430,W11 Quiz: Weekly Course Feedback ,https://byui.instructure.com/courses/12430/assignments/235984
Juvenile Delinquency (Online Master),12430,W12 Quiz: Weekly Course Feedback ,https://byui.instructure.com/courses/12430/assignments/235976
Juvenile Delinquency (Online Master),12430,W13 Quiz: Weekly Course Feedback,https://byui.instructure.com/courses/12430/assignments/235974
Juvenile Delinquency (Online Master),12430,W14 Quiz: Weekly Course Feedback,https://byui.instructure.com/courses/12430/assignments/235971
Juvenile Delinquency (Online Master),12430,W06 Quiz: Weekly Course Feedback ,https://byui.instructure.com/courses/12430/assignments/235982
Juvenile Delinquency (Online Master),12430,W01 Practice: Zoom Setup and Hello!,https://byui.instructure.com/courses/12430/assignments/245690
Juvenile Delinquency (Online Master),12430,W05 Mid-Semester Instructor Feedback,https://byui.instructure.com/courses/12430/assignments/483887
Juvenile Delinquency (Online Master),12430,W12 End-of-Semester Instructor Feedback,https://byui.instructure.com/courses/12430/assignments/483897
Juvenile Delinquency (Online Master),12430,W01 Quiz: Syllabus,https://byui.instructure.com/courses/12430/assignments/235997
Juvenile Delinquency (Online Master),12430,W02 Reading Quiz: Juvenile Delinquency - The Core Chapter 1,https://byui.instructure.com/courses/12430/assignments/235998
Juvenile Delinquency (Online Master),12430,W03 Reading Quiz: Juvenile Delinquency - The Core Chapter 02,https://byui.instructure.com/courses/12430/assignments/235999
Juvenile Delinquency (Online Master),12430,W04 Reading Quiz: Juvenile Delinquency - The Core Chapter 03,https://byui.instructure.com/courses/12430/assignments/236000
Juvenile Delinquency (Online Master),12430,W05 Reading Quiz: Juvenile Delinquency - The Core Chapter 04,https://byui.instructure.com/courses/12430/assignments/236001
Juvenile Delinquency (Online Master),12430,W06 Reading Quiz: Juvenile Delinquency - The Core Chapter 5,https://byui.instructure.com/courses/12430/assignments/236002
Juvenile Delinquency (Online Master),12430,W07 Reading Quiz: JDtC Chapter 6,https://byui.instructure.com/courses/12430/assignments/236003
Juvenile Delinquency (Online Master),12430,W08 Reading Quiz: JDtC Chapter 7,https://byui.instructure.com/courses/12430/assignments/236004
Juvenile Delinquency (Online Master),12430,W09 Reading Quiz: JDtC Chapter 8,https://byui.instructure.com/courses/12430/assignments/236005
Juvenile Delinquency (Online Master),12430,W10 Reading Quiz: JDtC Chapter 9,https://byui.instructure.com/courses/12430/assignments/236006
Juvenile Delinquency (Online Master),12430,W11 Reading Quiz: JDtC Chapter 10,https://byui.instructure.com/courses/12430/assignments/236007
Juvenile Delinquency (Online Master),12430,W12 Reading Quiz: JDtC Chapter 11,https://byui.instructure.com/courses/12430/assignments/236008
Juvenile Delinquency (Online Master),12430,W02 Exercise: Exploring Teen Risk Taking,https://byui.instructure.com/courses/12430/assignments/236009
Juvenile Delinquency (Online Master),12430,W06 Exercise: Exploring Maturation and Delinquency,https://byui.instructure.com/courses/12430/assignments/236010
Juvenile Delinquency (Online Master),12430,W10 Exercise: Exploring Race & Special Education,https://byui.instructure.com/courses/12430/assignments/236011
Juvenile Delinquency (Online Master),12430,W03 Exam 1,https://byui.instructure.com/courses/12430/assignments/236012
Juvenile Delinquency (Online Master),12430,W05 Exam 2,https://byui.instructure.com/courses/12430/assignments/236013
Juvenile Delinquency (Online Master),12430,W07 Exam 3,https://byui.instructure.com/courses/12430/assignments/236014
Juvenile Delinquency (Online Master),12430,W09 Exam 4,https://byui.instructure.com/courses/12430/assignments/236015
Juvenile Delinquency (Online Master),12430,W11 Exam 5,https://byui.instructure.com/courses/12430/assignments/236016
Juvenile Delinquency (Online Master),12430,W13 Exam 6,https://byui.instructure.com/courses/12430/assignments/236017
Juvenile Delinquency (Online Master),12430,W02 Activity: Cyber Deviance (small group),https://byui.instructure.com/courses/12430/assignments/236018
Juvenile Delinquency (Online Master),12430,W02 Activity: Meeting Link (small group),https://byui.instructure.com/courses/12430/assignments/236019
Juvenile Delinquency (Online Master),12430,W03 Activity: Four Kids Four Crimes (small group),https://byui.instructure.com/courses/12430/assignments/236020
Juvenile Delinquency (Online Master),12430,W03 Activity: Meeting Link (small group),https://byui.instructure.com/courses/12430/assignments/236021
Juvenile Delinquency (Online Master),12430,W04 Activity: Violence on Children's Television (small group),https://byui.instructure.com/courses/12430/assignments/236022
Juvenile Delinquency (Online Master),12430,W04 Activity: Meeting Link (small group),https://byui.instructure.com/courses/12430/assignments/236023
Juvenile Delinquency (Online Master),12430,W05 Activity: Sociologists as City Planners (small group),https://byui.instructure.com/courses/12430/assignments/236024
Juvenile Delinquency (Online Master),12430,W05 Activity: Meeting Link (small group),https://byui.instructure.com/courses/12430/assignments/236025
Juvenile Delinquency (Online Master),12430,W06 Activity: Parenting Skills Intervention (small group),https://byui.instructure.com/courses/12430/assignments/236026
Juvenile Delinquency (Online Master),12430,W06 Activity: Meeting Link (small group),https://byui.instructure.com/courses/12430/assignments/236027
Juvenile Delinquency (Online Master),12430,W07 Activity: Socialization of Gender (small group),https://byui.instructure.com/courses/12430/assignments/236028
Juvenile Delinquency (Online Master),12430,W07 Activity: Meeting Link (small group),https://byui.instructure.com/courses/12430/assignments/236029
Juvenile Delinquency (Online Master),12430,W08 Activity: Free Range Parenting (small group),https://byui.instructure.com/courses/12430/assignments/236030
Juvenile Delinquency (Online Master),12430,W08 Activity: Meeting Link (small group),https://byui.instructure.com/courses/12430/assignments/236031
Juvenile Delinquency (Online Master),12430,W09 Activity: Gang Formation and Prevention (small group),https://byui.instructure.com/courses/12430/assignments/236032
Juvenile Delinquency (Online Master),12430,W09 Activity: Meeting Link (small group),https://byui.instructure.com/courses/12430/assignments/236033
Juvenile Delinquency (Online Master),12430,W10 Activity: Graduation Rates (small group),https://byui.instructure.com/courses/12430/assignments/236034
Juvenile Delinquency (Online Master),12430,W10 Activity: Meeting Link (small group),https://byui.instructure.com/courses/12430/assignments/236035
Juvenile Delinquency (Online Master),12430,W11 Activity: Saying No to Drugs in Iceland (small group),https://byui.instructure.com/courses/12430/assignments/236036
Juvenile Delinquency (Online Master),12430,W11 Activity: Meeting Link (small group),https://byui.instructure.com/courses/12430/assignments/236037
Juvenile Delinquency (Online Master),12430,W12 Activity: The Gospel and Delinquency Prevention (small group),https://byui.instructure.com/courses/12430/assignments/236038
Juvenile Delinquency (Online Master),12430,W12 Activity: Meeting Link (small group),https://byui.instructure.com/courses/12430/assignments/236039
Juvenile Delinquency (Online Master),12430,W13 Activity: Restorative Justice and Peer Court (small group),https://byui.instructure.com/courses/12430/assignments/236040
Juvenile Delinquency (Online Master),12430,W13 Activity: Meeting Link (small group),https://byui.instructure.com/courses/12430/assignments/236041
Juvenile Delinquency (Online Master),12430,W02 SOC 383 Discussion: Juvenile Waiver,https://byui.instructure.com/courses/12430/assignments/235985
Juvenile Delinquency (Online Master),12430,W03 SOC 383 Discussion: What Causes Chronic Offending?,https://byui.instructure.com/courses/12430/assignments/235986
Juvenile Delinquency (Online Master),12430,W04 SOC 383 Discussion: Are You Good or Evil?,https://byui.instructure.com/courses/12430/assignments/235987
Juvenile Delinquency (Online Master),12430,W05 SOC 383 Discussion: What Poor Child is This?,https://byui.instructure.com/courses/12430/assignments/235988
Juvenile Delinquency (Online Master),12430,W06 SOC 383 Discussion: Crime Reduction,https://byui.instructure.com/courses/12430/assignments/235989
Juvenile Delinquency (Online Master),12430,W07 SOC 383 Discussion: Jihadi Brides,https://byui.instructure.com/courses/12430/assignments/235990
Juvenile Delinquency (Online Master),12430,W08 SOC 383 Discussion: Breaking the Cycle of Abuse,https://byui.instructure.com/courses/12430/assignments/235991
Juvenile Delinquency (Online Master),12430,W09 SOC 383 Discussion: What Works?,https://byui.instructure.com/courses/12430/assignments/235992
Juvenile Delinquency (Online Master),12430,W10 SOC 383 Discussion: Influences,https://byui.instructure.com/courses/12430/assignments/235993
Juvenile Delinquency (Online Master),12430,W11 SOC 383 Discussion: Drugs,https://byui.instructure.com/courses/12430/assignments/235994
Juvenile Delinquency (Online Master),12430,W12 SOC 383 Discussion: Grit,https://byui.instructure.com/courses/12430/assignments/235995
Juvenile Delinquency (Online Master),12430,W13 SOC 383 Discussion: Real-Life Experiences,https://byui.instructure.com/courses/12430/assignments/235996
Juvenile Delinquency (Online Master),12430,W01 Research Paper: List of Potential Topics,https://byui.instructure.com/courses/12430/assignments/236042
Juvenile Delinquency (Online Master),12430,W04 Research Paper: Proposal,https://byui.instructure.com/courses/12430/assignments/236043
Juvenile Delinquency (Online Master),12430,W08 Research Paper: Annotated Bibliography ,https://byui.instructure.com/courses/12430/assignments/236044
Juvenile Delinquency (Online Master),12430,W12 Research Paper: Peer Review,https://byui.instructure.com/courses/12430/assignments/236045
Juvenile Delinquency (Online Master),12430,W12 Research Paper: Rough Draft,https://byui.instructure.com/courses/12430/assignments/236046
Juvenile Delinquency (Online Master),12430,W14 Research Paper: Final Draft,https://byui.instructure.com/courses/12430/assignments/236047
SPED 360 - R--- - Online Reference,20576,W01 Discussion:  Activity 2,https://byui.instructure.com/courses/20576/assignments/565663
SPED 360 - R--- - Online Reference,20576,W01 _ActivityType_: Activity 3–Assignment,https://byui.instructure.com/courses/20576/assignments/565669
SPED 360 - R--- - Online Reference,20576,W01 Quiz: Activity 4,https://byui.instructure.com/courses/20576/assignments/565671
SPED 360 - R--- - Online Reference,20576,W02 _ActivityType_: Activity 1 Diversity Metaphor,https://byui.instructure.com/courses/20576/assignments/565675
SPED 360 - R--- - Online Reference,20576,W02 Quiz:  Activity 2,https://byui.instructure.com/courses/20576/assignments/565677
SPED 360 - R--- - Online Reference,20576,W03 _ActivityType_: Activity 1 Poverty Discussion,https://byui.instructure.com/courses/20576/assignments/565679
SPED 360 - R--- - Online Reference,20576,W03 Quiz: Activity 3,https://byui.instructure.com/courses/20576/assignments/565681
SPED 360 - R--- - Online Reference,20576,Week 03 Activity 2–Assignment,https://byui.instructure.com/courses/20576/assignments/565683
SPED 360 - R--- - Online Reference,20576,W04 _ActivityType_: Activity 2–Assignment,https://byui.instructure.com/courses/20576/assignments/565685
SPED 360 - R--- - Online Reference,20576,W05 Discussion: High Incidence and Low Incidence Disability Presentations,https://byui.instructure.com/courses/20576/assignments/565665
SPED 360 - R--- - Online Reference,20576,W05 Quiz: Activity 1,https://byui.instructure.com/courses/20576/assignments/565687
SPED 360 - R--- - Online Reference,20576,W05 _ActivityType_: Activity 3–Assignment,https://byui.instructure.com/courses/20576/assignments/565689
SPED 360 - R--- - Online Reference,20576,W05 Mid-Semester Instructor Feedback,https://byui.instructure.com/courses/20576/assignments/565667
SPED 360 - R--- - Online Reference,20576,W06 _ActivityType_: Activity 1 Myths and realities discussion,https://byui.instructure.com/courses/20576/assignments/565691
SPED 360 - R--- - Online Reference,20576,W06 Quiz:  Activity 2,https://byui.instructure.com/courses/20576/assignments/565693
SPED 360 - R--- - Online Reference,20576,W06 Quiz:  Activity 3 Language Acquisition,https://byui.instructure.com/courses/20576/assignments/565695
SPED 360 - R--- - Online Reference,20576,W06 _ActivityType_: Activity 3,https://byui.instructure.com/courses/20576/assignments/565697
SPED 360 - R--- - Online Reference,20576,W07 _ActivityType_: Activity 1 Academic Challenges for ELL Discussion,https://byui.instructure.com/courses/20576/assignments/565699
SPED 360 - R--- - Online Reference,20576,W07 _ActivityType_: Activity 2–Assignment,https://byui.instructure.com/courses/20576/assignments/565701
SPED 360 - R--- - Online Reference,20576,W08 _ActivityType_: Activity 2–Assignment,https://byui.instructure.com/courses/20576/assignments/565703
SPED 360 - R--- - Online Reference,20576,W09 _ActivityType_: Activity 1 UDL Discussion,https://byui.instructure.com/courses/20576/assignments/565705
SPED 360 - R--- - Online Reference,20576,W09 _ActivityType_: Activity 2–Assignment,https://byui.instructure.com/courses/20576/assignments/565707
SPED 360 - R--- - Online Reference,20576,W10 Quiz: Activity 1 Instruction for Diverse Learners,https://byui.instructure.com/courses/20576/assignments/565709
SPED 360 - R--- - Online Reference,20576,W10 Quiz:  Activity 2,https://byui.instructure.com/courses/20576/assignments/565711
SPED 360 - R--- - Online Reference,20576,W11 _ActivityType_: Activity 1–Assignment,https://byui.instructure.com/courses/20576/assignments/565713
SPED 360 - R--- - Online Reference,20576,W12 _ActivityType_: Activity 1–Assignment,https://byui.instructure.com/courses/20576/assignments/565715
SPED 360 - R--- - Online Reference,20576,W12 End-of-Semester Instructor Evaluation,https://byui.instructure.com/courses/20576/assignments/565661
SPED 360 - R--- - Online Reference,20576,W13 _ActivityType_: Activity 1–Assignment,https://byui.instructure.com/courses/20576/assignments/565717
SPED 360 - R--- - Online Reference,20576,W14 Quiz: Final Exam,https://byui.instructure.com/courses/20576/assignments/565719
SPED 360 Course Council View,20622,W12 _ActivityType_: End-of-Semester Instructor Evaluation,https://byui.instructure.com/courses/20622/assignments/570791
SPED 360 Course Council View,20622,W01 Discussion:  Activity 2,https://byui.instructure.com/courses/20622/assignments/570865
SPED 360 Course Council View,20622,W01 _ActivityType_: Activity 3–Assignment,https://byui.instructure.com/courses/20622/assignments/570867
SPED 360 Course Council View,20622,W01 Quiz: Activity 4,https://byui.instructure.com/courses/20622/assignments/570845
SPED 360 Course Council View,20622,W02 _ActivityType_: Activity 1 Diversity Metaphor,https://byui.instructure.com/courses/20622/assignments/570869
SPED 360 Course Council View,20622,W02 Quiz:  Activity 2,https://byui.instructure.com/courses/20622/assignments/570843
SPED 360 Course Council View,20622,W01 _ActivityType_: | Activity 2–Discussion,https://byui.instructure.com/courses/20622/assignments/570797
SPED 360 Course Council View,20622,Week 01 | Activity 3–Assignment,https://byui.instructure.com/courses/20622/assignments/570801
SPED 360 Course Council View,20622,W01 _ActivityType_: | Activity 4–Quiz,https://byui.instructure.com/courses/20622/assignments/570771
SPED 360 Course Council View,20622,W03 _ActivityType_: Activity 1 Poverty Discussion,https://byui.instructure.com/courses/20622/assignments/570871
SPED 360 Course Council View,20622,W03 Quiz: Activity 3,https://byui.instructure.com/courses/20622/assignments/570859
SPED 360 Course Council View,20622,Week 03 Activity 2–Assignment,https://byui.instructure.com/courses/20622/assignments/570873
SPED 360 Course Council View,20622,W04 _ActivityType_: Activity 2–Assignment,https://byui.instructure.com/courses/20622/assignments/570875
SPED 360 Course Council View,20622,Week 02 - Activity 1 Diversity Metaphor ,https://byui.instructure.com/courses/20622/assignments/570803
SPED 360 Course Council View,20622,W02 _ActivityType_: | Activity 2–Quiz,https://byui.instructure.com/courses/20622/assignments/570775
SPED 360 Course Council View,20622,W05 Discussion: High Incidence and Low Incidence Disability Presentations,https://byui.instructure.com/courses/20622/assignments/570863
SPED 360 Course Council View,20622,W05 Quiz: Activity 1,https://byui.instructure.com/courses/20622/assignments/570847
SPED 360 Course Council View,20622,W05 _ActivityType_: Activity 3–Assignment,https://byui.instructure.com/courses/20622/assignments/570877
SPED 360 Course Council View,20622,W05 Mid-Semester Instructor Feedback,https://byui.instructure.com/courses/20622/assignments/570853
SPED 360 Course Council View,20622,W06 _ActivityType_: Activity 1 Myths and realities discussion,https://byui.instructure.com/courses/20622/assignments/570879
SPED 360 Course Council View,20622,W06 Quiz:  Activity 2,https://byui.instructure.com/courses/20622/assignments/570851
SPED 360 Course Council View,20622,W06 Quiz:  Activity 3 Language Acquisition,https://byui.instructure.com/courses/20622/assignments/570857
SPED 360 Course Council View,20622,W06 _ActivityType_: Activity 3,https://byui.instructure.com/courses/20622/assignments/570897
SPED 360 Course Council View,20622,Week 03 - Activity 1 Poverty Discussion,https://byui.instructure.com/courses/20622/assignments/570805
SPED 360 Course Council View,20622,W03 _ActivityType_: | Activity 3–Quiz,https://byui.instructure.com/courses/20622/assignments/570789
SPED 360 Course Council View,20622,Week 03 Activity 2–Assignment,https://byui.instructure.com/courses/20622/assignments/570807
SPED 360 Course Council View,20622,W07 _ActivityType_: Activity 1 Academic Challenges for ELL Discussion,https://byui.instructure.com/courses/20622/assignments/570881
SPED 360 Course Council View,20622,W07 _ActivityType_: Activity 2–Assignment,https://byui.instructure.com/courses/20622/assignments/570883
SPED 360 Course Council View,20622,W08 _ActivityType_: Activity 2–Assignment,https://byui.instructure.com/courses/20622/assignments/570885
SPED 360 Course Council View,20622,Week 04 | Activity 2–Assignment,https://byui.instructure.com/courses/20622/assignments/570809
SPED 360 Course Council View,20622,W09 _ActivityType_: Activity 1 UDL Discussion,https://byui.instructure.com/courses/20622/assignments/570895
SPED 360 Course Council View,20622,W09 _ActivityType_: Activity 2–Assignment,https://byui.instructure.com/courses/20622/assignments/570887
SPED 360 Course Council View,20622,W10 Quiz: Activity 1 Instruction for Diverse Learners,https://byui.instructure.com/courses/20622/assignments/570861
SPED 360 Course Council View,20622,W10 Quiz:  Activity 2,https://byui.instructure.com/courses/20622/assignments/570841
SPED 360 Course Council View,20622,W05 _ActivityType_: High Incidence and Low Incidence Disability Presentations–Discussion,https://byui.instructure.com/courses/20622/assignments/570795
SPED 360 Course Council View,20622,W05 _ActivityType_: | Activity 1–Quiz,https://byui.instructure.com/courses/20622/assignments/570779
SPED 360 Course Council View,20622,Week 05 | Activity 3–Assignment,https://byui.instructure.com/courses/20622/assignments/570811
SPED 360 Course Council View,20622,W11 _ActivityType_: Activity 1–Assignment,https://byui.instructure.com/courses/20622/assignments/570889
SPED 360 Course Council View,20622,W12 _ActivityType_: Activity 1–Assignment,https://byui.instructure.com/courses/20622/assignments/570891
SPED 360 Course Council View,20622,W12 End-of-Semester Instructor Evaluation,https://byui.instructure.com/courses/20622/assignments/570855
SPED 360 Course Council View,20622,Week 06 - Activity 1 Myths and realities discussion,https://byui.instructure.com/courses/20622/assignments/570813
SPED 360 Course Council View,20622,W06 _ActivityType_: | Activity 2–Quiz,https://byui.instructure.com/courses/20622/assignments/570785
SPED 360 Course Council View,20622,W06 _ActivityType_: | Activity 3 Language Acquisition–Quiz,https://byui.instructure.com/courses/20622/assignments/570787
SPED 360 Course Council View,20622,Wk 06 | Activity 3,https://byui.instructure.com/courses/20622/assignments/570831
SPED 360 Course Council View,20622,W13 _ActivityType_: Activity 1–Assignment,https://byui.instructure.com/courses/20622/assignments/570893
SPED 360 Course Council View,20622,W14 Quiz: Final Exam,https://byui.instructure.com/courses/20622/assignments/570849
SPED 360 Course Council View,20622,Week 07 – Activity 1 Academic Challenges for ELL Discussion,https://byui.instructure.com/courses/20622/assignments/570815
SPED 360 Course Council View,20622,Week 07 | Activity 2–Assignment,https://byui.instructure.com/courses/20622/assignments/570817
SPED 360 Course Council View,20622,Week 08 | Activity 2–Assignment,https://byui.instructure.com/courses/20622/assignments/570819
SPED 360 Course Council View,20622,Weel 09 - Activity 1 UDL Discussion,https://byui.instructure.com/courses/20622/assignments/570829
SPED 360 Course Council View,20622,Week 09 | Activity 2–Assignment,https://byui.instructure.com/courses/20622/assignments/570821
SPED 360 Course Council View,20622,Wk 10 | Activity 1 Instruction for Diverse Learners,https://byui.instructure.com/courses/20622/assignments/570777
SPED 360 Course Council View,20622,W10 _ActivityType_: | Activity 2–Quiz,https://byui.instructure.com/courses/20622/assignments/570793
SPED 360 Course Council View,20622,Week 11 | Activity 1–Assignment,https://byui.instructure.com/courses/20622/assignments/570823
SPED 360 Course Council View,20622,Week 12 Activity 1–Assignment,https://byui.instructure.com/courses/20622/assignments/570825
SPED 360 Course Council View,20622,Week 13 | Activity 1–Assignment,https://byui.instructure.com/courses/20622/assignments/570827
SPED 360 Course Council View,20622,W14 _ActivityType_: Final Exam,https://byui.instructure.com/courses/20622/assignments/570781
SPED 360 Course Council View,20622,W05 _ActivityType_: Mid-Semester Instructor Feedback,https://byui.instructure.com/courses/20622/assignments/570773
Intro to Social Work (Online Master),16553,RedShelf Access,https://byui.instructure.com/courses/16553/assignments/474703
Intro to Social Work (Online Master),16553,W01 Report: Social History Interview,https://byui.instructure.com/courses/16553/assignments/360727
Intro to Social Work (Online Master),16553,W01 SW 260 Discussion: Icebreaker,https://byui.instructure.com/courses/16553/assignments/460475
Intro to Social Work (Online Master),16553,W02 SW 260 Discussion: Change Agent,https://byui.instructure.com/courses/16553/assignments/460499
Intro to Social Work (Online Master),16553,W03 SW 260 Discussion: BLS,https://byui.instructure.com/courses/16553/assignments/496235
Intro to Social Work (Online Master),16553,W04 SW 260 Discussion: Change Agent Orgs,https://byui.instructure.com/courses/16553/assignments/496237
Intro to Social Work (Online Master),16553,W05 SW 260 Discussion: Angry Eye Response,https://byui.instructure.com/courses/16553/assignments/496239
Intro to Social Work (Online Master),16553,W07 SW 260 Discussion: Site Visit,https://byui.instructure.com/courses/16553/assignments/496241
Intro to Social Work (Online Master),16553,W08 SW 260 Discussion: Poverty Exercise,https://byui.instructure.com/courses/16553/assignments/496243
Intro to Social Work (Online Master),16553,W09 SW 260 Discussion: ReMoved,https://byui.instructure.com/courses/16553/assignments/496245
Intro to Social Work (Online Master),16553,W12 SW 260 Discussion: Mental Health,https://byui.instructure.com/courses/16553/assignments/496247
Intro to Social Work (Online Master),16553,W13 SW 260 Discussion: Homelessness,https://byui.instructure.com/courses/16553/assignments/496249
Intro to Social Work (Online Master),16553,W14 SW 260 Discussion: Living Old,https://byui.instructure.com/courses/16553/assignments/496251
Intro to Social Work (Online Master),16553,W01 Reading Quiz: Chapter 01,https://byui.instructure.com/courses/16553/assignments/268253
Intro to Social Work (Online Master),16553,W02 Reading Quiz: Chapter 02,https://byui.instructure.com/courses/16553/assignments/268254
Intro to Social Work (Online Master),16553,W03 Reading Quiz: Chapter 03,https://byui.instructure.com/courses/16553/assignments/268255
Intro to Social Work (Online Master),16553,W04 Reading Quiz: Chapter 04,https://byui.instructure.com/courses/16553/assignments/268256
Intro to Social Work (Online Master),16553,W05 Reading Quiz: Chapter 05,https://byui.instructure.com/courses/16553/assignments/268257
Intro to Social Work (Online Master),16553,W06 Reading Quiz: Chapter 06,https://byui.instructure.com/courses/16553/assignments/268258
Intro to Social Work (Online Master),16553,W07 Reading Quiz: Chapter 07,https://byui.instructure.com/courses/16553/assignments/268259
Intro to Social Work (Online Master),16553,W08 Reading Quiz: Chapter 08,https://byui.instructure.com/courses/16553/assignments/268260
Intro to Social Work (Online Master),16553,W09 Reading Quiz: Chapter 09,https://byui.instructure.com/courses/16553/assignments/268261
Intro to Social Work (Online Master),16553,W10 Reading Quiz: Chapter 11,https://byui.instructure.com/courses/16553/assignments/268262
Intro to Social Work (Online Master),16553,W11 Reading Quiz: Chapter 12,https://byui.instructure.com/courses/16553/assignments/268263
Intro to Social Work (Online Master),16553,W12 Reading Quiz: Chapter 13,https://byui.instructure.com/courses/16553/assignments/268264
Intro to Social Work (Online Master),16553,W13 Reading Quiz: Chapter 14,https://byui.instructure.com/courses/16553/assignments/268265
Intro to Social Work (Online Master),16553,W06 Exam 1: Part 1,https://byui.instructure.com/courses/16553/assignments/268266
Intro to Social Work (Online Master),16553,W06 Exam 1: Part 2,https://byui.instructure.com/courses/16553/assignments/268267
Intro to Social Work (Online Master),16553,W09 Exam 2: Part 1,https://byui.instructure.com/courses/16553/assignments/268268
Intro to Social Work (Online Master),16553,W09 Exam 2: Part 2,https://byui.instructure.com/courses/16553/assignments/268269
Intro to Social Work (Online Master),16553,W14 Exam: 03,https://byui.instructure.com/courses/16553/assignments/268270
Intro to Social Work (Online Master),16553,W01 Quiz: Participation Report,https://byui.instructure.com/courses/16553/assignments/268271
Intro to Social Work (Online Master),16553,W01 Interview: Social History,https://byui.instructure.com/courses/16553/assignments/268272
Intro to Social Work (Online Master),16553,W02 Interview: Social Worker,https://byui.instructure.com/courses/16553/assignments/268273
Intro to Social Work (Online Master),16553,"W05 Reflection: You Choose—Implicit Association, Insider/Outsider",https://byui.instructure.com/courses/16553/assignments/268274
Intro to Social Work (Online Master),16553,W07 Quiz: Participation Report,https://byui.instructure.com/courses/16553/assignments/268275
Intro to Social Work (Online Master),16553,W08 Quiz: Participation Report,https://byui.instructure.com/courses/16553/assignments/268276
Intro to Social Work (Online Master),16553,W09 Quiz: Participation Report,https://byui.instructure.com/courses/16553/assignments/268277
Intro to Social Work (Online Master),16553,W10 Reflection: Traffic Jam- Extra Credit,https://byui.instructure.com/courses/16553/assignments/268278
Intro to Social Work (Online Master),16553,W12 Reflection: Arrange a Visit,https://byui.instructure.com/courses/16553/assignments/268280
Intro to Social Work (Online Master),16553,W13 Project: Food Drive,https://byui.instructure.com/courses/16553/assignments/268279
Intro to Social Work (Online Master),16553,W13 Quiz: Participation Report,https://byui.instructure.com/courses/16553/assignments/268281
Intro to Social Work (Online Master),16553,W14 Reflection: Age Related Physical Changes Simulation,https://byui.instructure.com/courses/16553/assignments/268282
Intro to Social Work (Online Master),16553,W01 Case Studies: Chapter 01,https://byui.instructure.com/courses/16553/assignments/268283
Intro to Social Work (Online Master),16553,W01 Reflection: Political Perspectives,https://byui.instructure.com/courses/16553/assignments/268284
Intro to Social Work (Online Master),16553,W02 DB Report,https://byui.instructure.com/courses/16553/assignments/268285
Intro to Social Work (Online Master),16553,W03 Quiz: Participation Report,https://byui.instructure.com/courses/16553/assignments/268286
Intro to Social Work (Online Master),16553,W03 Reflection: Social Work Values,https://byui.instructure.com/courses/16553/assignments/268287
Intro to Social Work (Online Master),16553,W03 Reflection: Human Knot- Extra Credit,https://byui.instructure.com/courses/16553/assignments/268288
Intro to Social Work (Online Master),16553,W04 Reflection: Wheatley House,https://byui.instructure.com/courses/16553/assignments/268289
Intro to Social Work (Online Master),16553,W04 Quiz: Participation Report,https://byui.instructure.com/courses/16553/assignments/268290
Intro to Social Work (Online Master),16553,W05 Quiz: Participation Report,https://byui.instructure.com/courses/16553/assignments/268291
Intro to Social Work (Online Master),16553,"W05 Reflection: You Choose - Sexism/Gender, Better at BYU, Diversity Interview, Diversity Paper",https://byui.instructure.com/courses/16553/assignments/268292
